" Coolnetwork (Arezzo, Italy",3645,54.76,84.55,48.377,1391.16
" ReteIVO by D.t.s. Srl (Arezzo, Italy",4083,30.04,89.40,81.773,1397.84
" Easyname (Vienna, Austria",3009,37.67,92.24,61.314,1399.57
" Telecom5 Business VoIP (Vienna, Austria",2918,58.81,91.83,44.591,1399.57
" NEXT LAYER GmbH (Vienna, Austria",3744,43.32,90.40,78.61,1402.20
" www.drei.at (Vienna, Austria", 683,6.64,7.62,47.116,5
" Sigmasoft (Lutin, Czech Republic",3199,54.41,90.48,52.066,1402.20
" Awacom sp  z o o (Bydgoszcz, Poland",1738,21.18,90.11,37.868,1402.20
" AIR-NET Sp. z o.o. (Przyjazn, Poland",1570,39.40,89.39,64.792,1406.72
" SuCom AS (Sunndalsora, Norway",3664,44.44,88.96,211.794,1407.35
" ReteIVO by D.t.s. Srl (Grosseto, Italy",4120,43.10,89.86,64.481,1409.79
" Dept of Computer Science, UPOL (Olomouc, Czech Republic",4197,14.38,87.27,123.141,1410.15
" Dfitel (Don Benito, Spain",2711,58.55,91.76,42.302,1411.64
" TK Chopin (Wejherowo, Poland",5093,57.58,92.35,27.287,1412.58
" Opole Univ of Technology (Opole, Poland",3717,24.48,91.11,55.163,1413.16
" Amis (Maribor, Slovenia",2371,48.18,75.65,67.265,1429.77
" Telemach Rotovz d.d. (Maribor, Slovenia",1165,43.13,89.07,68.43,1431.82
" Wifimax s.c. (Wieruszow, Poland",3532,40.18,40.65,70.74,1432.56
" Plast-Com (Reda, Poland",2034,51.47,91.04,62.024,1432.56
" Cablex (Badajoz, Spain",3530,34.73,42.17,52.086,1434.38
" Interkar (Rumia, Poland",4216,32.98,87.96,65.371,1437.43
" TYGRYS (Rumia, Poland",3257,26.45,64.19,68.981,1438.73
" Pro-internet sp  z o o (Kosakowo, Poland",3814,38.68,80.25,70.752,1440.29
" ""Petrus Polska sp. z o.o."" S.K.A. (Torun, Poland",3945,43.14,77.02,190.724,1440.29
" ServiHosting Networks (Elda, Spain",3671,43.85,90.48,213.002,1445.59
" Maxnet (Gdynia, Poland",2946,43.14,58.24,67.805,1447.66
" SWAN, a.s. (Bratislava, Slovakia", 804,40.25,89.75,65.467,1449.04
" Prime Interactive s.r.o. (Bratislava, Slovakia",3574,43.12,91.40,65.212,1449.10
" MCOM-NET s.r.o. (Bratislava, Slovakia",2998,47.37,91.78,45.887,1455.18
" Orange Slovensko, a.s. (Bratislava, Slovakia",2868,31.81,91.59,69.438,1455.18
" Limes s.c. (Gdansk, Poland",3282,42.64,91.76,38.968,1455.18
" BIALL-NET Sp. z o.o. (Gdansk, Poland",3902,46.68,91.59,63.11,1455.18
" Kubofonista Network (Gdansk, Poland",4627,44.29,91.37,66.453,1455.32
" GTX (Szombathely, Hungary",3412,52.16,87.23,70.422,1455.32
" Vodafone España (Alicante, Spain",3775,43.15,49.01,47.378,1455.32
" Discodery Software Lab (Samorin, Slovakia",3268,54.59,91.60,53.919,1463.00
" Wispone Srl (Chiaravalle, Italy",3464,31.87,88.13,75.322,1466.37
" 4M Roznov spol. s r. o. (Roznov, Czech Republic",1495,16.29,83.80,59.884,1474.40
" HVfree.net (Roznov, Czech Republic",2657,46.64,91.27,56.399,1474.79
" Sat Film Sp. z o.o. i Wsp. S.k. (Wloclawek, Poland",5007,44.37,89.89,336.574,4
" IP-Net s.r.o. (Trnava, Slovakia",3394,47.16,83.87,71.808,1477.93
" FASTnet S.p.A. (Ancona, Italy",5006,43.15,91.13,196.547,1478.58
" ICT Valle Umbra s.r.l. (Foligno, Italy",4625,42.76,87.13,62.37,1479.05
" Lombard s. r. o. (Piestany, Slovakia",1324,29.33,72.34,74.627,1484.56
"  (Havdhem, Sweden",3301,8.00,75.85,74.933,1487.04
" Proxnet Sp.j. (Gliwice, Poland",4983,36.25,91.69,59.211,1487.94
" NetoIP.com srl (Osimo, Italy",4040,28.19,56.11,71.646,1488.98
" Multiplay sp. z o.o. (Knurow, Poland",1251,45.27,79.91,67.073,1491.63
" Hrvatski Telekom d.d. (Zagreb, Croatia",4338,41.97,18.48,81.274,1492.45
" VIPnet (Zagreb, Croatia",2386,43.18,43.29,65.276,1494.49
" Optima Telekom d.d. (Zagreb, Croatia",2453,52.16,92.60,53.719,1495.80
" Sitel (Tarnowskie Gory, Poland",1878,44.30,90.96,55.481,1495.80
" Panstwowa (Elblag, Poland",2136,39.67,90.28,72.291,1495.80
" MATRONIX (Pawlowice, Poland",1537,43.01,88.80,89.973,1501.33
" MEO (Lisbon, Portugal",3779,34.57,89.23,109.018,1501.68
" NOS (Lisbon, Portugal",3332,40.06,47.10,69.107,1503.72
" Vodafone PT (Lisbon, Portugal",4440,25.77,89.88,56.478,1507.96
" dotsi (Lisbon, Portugal",1249,54.60,90.79,44.949,1507.96
" Instituto Politecnico de Lisboa (Lisbon, Portugal",1758,41.96,89.06,61.632,1507.96
" Multimetro.pl (Mikolow, Poland",4738,52.40,27.94,57.297,1507.96
" GALATEA - Dominik Budzowski (Zgierz, Poland",4893,41.62,91.49,68.252,1507.96
" FHU Vifnet (Skoczów, Poland",1289,48.24,49.64,62.456,1510.79
" ARR ARREKS SA (Kleszczow, Poland",3495,45.73,90.49,60.463,1512.71
" Systel (Katowice, Poland",3475,42.68,92.10,195.079,1513.54
" Orange Polska S.A. (Lodz, Poland",3662,36.93,73.26,223.832,1514.86
" STK TV-SAT 364 (Lodz, Poland",1721,47.11,43.48,65.598,1516.26
" LNET (Lodz, Poland",4206,42.20,91.07,86.366,1517.04
" FORWEB (Lodz, Poland",1378,51.49,90.98,52.968,364
" Petrotel Sp. z o.o. (Plock, Poland",3702,22.12,82.12,54.585,1517.52
" KOLNET s.c. (Czechowice-Dz, Poland",2916,38.72,67.39,81.331,1517.52
" antechcomp (Kysucke Nove Mesto, Slovakia",3485,45.04,84.74,98.543,1524.26
" Simant (Bielsko-Biala, Poland",1342,50.22,34.33,39.385,1525.07
" DESIRE (Myszkow, Poland",4823,41.95,76.76,56.686,1528.62
" InterSat (Myszkow, Poland",2727,29.53,69.72,84.031,1530.30
" K3 - Kamil Kurek (Brzeszcze, Poland",5049,40.39,91.44,75.736,1530.39
" www.FoxEightyFive.org (Nove Zamky, Slovakia",4857,15.93,58.73,75.451,1530.39
" ITsjefen AS (Trondheim, Norway",2107,16.88,36.89,75.454,3
" ART-COM (Jaworzno, Poland",4969,37.68,38.45,97.021,1534.36
" Systemy Tele-Informatyczne INGRAM (Pajeczno, Poland",1252,32.40,88.74,89.922,1535.34
" Promarket Computers S.C. (Oswiecim, Poland",1990,45.27,43.27,60.197,1535.72
" SOFT PARTNER (Piotrkow Trybunalski, Poland",2612,37.09,88.26,79.935,1536.88
" Beskid Media Sp. z o.o. (Kety, Poland",4163,16.34,4.62,97.996,1536.98
" SPI-NET (Slawkow, Poland",4144,42.33,91.06,100.091,1537.88
" Victor (Chrzanow, Poland",3182,22.55,78.49,83.918,1540.41
" TopneT (Ascoli Piceno, Italy",1801,35.54,22.45,86.046,1541.13
" FLYNTER (Oristano, Italy",4825,49.26,87.95,83.566,1546.27
" H3G (Rome, Italy",2204,57.46,70.89,54.117,1546.33
" Unidata (Rome, Italy",2899,25.06,80.56,242.927,1546.43
" Wind (Rome, Italy",2605,48.12,90.00,62.362,3
" NaMeX (Rome, Italy", 395,50.32,90.89,63.006,1560.28
" Clouditalia S p A (Rome, Italy",3837,44.88,91.53,64.73,1560.28
" Telecom Italia S.p.A. (Rome, Italy",4208,43.92,91.04,68.762,1560.28
" Tele2 (Stockholm, Sweden",3676,48.19,89.17,71.143,1560.28
" SpaceDump IT AB (Stockholm, Sweden",3243,33.77,88.38,59.316,1560.28
" Hi3G Access AB (Stockholm, Sweden",4458,54.09,90.71,55.577,2
" INTERKONEKT S.C. (Wolbrom, Poland",2229,48.58,66.67,46.52,1561.06
" Tis-Dialog (Kaliningrad, Russian Federation",4533,41.18,90.93,91.424,3
" JSC Vimpelcom (Kaliningrad, Russia",4356,50.96,79.05,57.373,1564.91
" Rostelecom (Kaliningrad, Russian Federation",1352,29.69,72.05,90.898,1577.21
" Etype (Kaliningrad, Russian Federation",4730,18.33,79.10,168.316,1577.21
" JSC WestBalt Telecom (Kaliningrad, Russian Federation",2598,20.86,57.67,136.968,1577.21
" Lasnet Usługi Komputerowe Robert Gulbinowicz (Lidzbark Warminski, Poland",4090,18.38,29.30,142.351,1577.21
" Teknikbyran i Sverige AB (Akersberga, Sweden",4112,16.40,46.37,143.48,1577.21
" F.H.U. Compower (Krakow, Poland",3760,7.13,88.29,71.938,1578.52
" Connected sp. z o.o. (Krakow, Poland",4425,35.52,56.05,121.623,1580.18
" Mynet s.c. (Krakow, Poland",1958,42.75,91.89,64.263,1585.38
" Datatrans Internet Kft (Szekesfehervar, Hungary",4340,43.21,89.59,200.541,1585.38
" Vodafone España (Sevilla, Spain",4108,29.44,84.55,67.585,1585.38
" PROFI-NET s.r.o (Liptovsky Mikulas, Slovakia",2536,28.58,91.22,64.545,1586.90
" Inweb Adriatico S.r.l. (Silvi, Italy",3465,32.52,89.63,74.948,1587.55
" Fibris (Liptovsky Hradok, Slovakia",2571,39.32,73.83,63.033,1592.30
" Fiberway Sp. z o.o. (Gdow, Poland",2354,34.98,49.82,75.765,1600.88
" Firma H.U. KOMPEX (Nowy Targ, Poland",5080,23.62,89.00,74.528,1602.47
" Micso (Pescara, Italy",3376,44.36,88.93,54.282,1607.78
" Italdata S.r.l. (Pescara, Italy",2673,40.05,35.51,94.629,1608.54
" Telecom Italia S.p.A. (Pescara, Italy",3231,31.62,76.49,78.81,1613.21
" Orange Polska S.A. (Warsaw, Poland",4563,29.85,32.59,78.35,1613.21
" Skynet DC (Warsaw, Poland",5015,35.26,86.68,56.817,1613.21
" Telenor Hungary (Budapest, Hungary",4166,43.95,90.51,54.88,1615.93
" Vodafone Hungary Ltd. (Budapest, Hungary", 338,43.16,91.59,47.114,1615.93
" SzerverPlex.HU Kft (Budapest, Hungary",1697,46.01,89.53,61.171,1616.88
" Magyar Telekom Plc. (Budapest, Hungary",1677,37.38,66.10,75.004,1616.88
" KissNet Tavkozlesi Kft. (Budapest, Hungary",4246,46.64,75.73,64.759,1616.88
" GTS Hungary Ltd. (Budapest, Hungary",2073,40.71,91.82,50.697,1616.88
" Panservice (Latina, Italy",3862,25.74,77.47,117.57,1616.88
" Balticum TV (Klaipeda, Lithuania",4694,47.21,91.76,56.73,1616.88
" TEO LT (Klaipeda, Lithuania",2275,44.35,89.75,63.108,1618.35
" Tiscali (Cagliari, Italy",3556,31.58,84.23,64.795,1626.43
" Digi Kft (Dunaujvaros, Hungary",1385,39.68,88.88,77.52,1626.43
" m:tel (Banja Luka, Bosnia and Herzegovina",4318,36.78,89.83,64.463,1628.66
" BLIC.NET (Banja Luka, Bosnia and Herzegovina",3715,43.03,87.99,65.878,1631.61
